sent0	sent1	hard_neg
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.from ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.player ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.to ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.position ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.team ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.games ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.player ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.ftm ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.fta ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.athlete ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.sport ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.career_start ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:type.object.type ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.position_s ?y .?y ns:basketball.basketball_position.players ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.position_s ?y .?y ns:sports.sports_position.players ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.position_s ?y .?y ns:sports.sports_position.sport ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.position_s ?y .?y ns:type.object.type ?x .
who does <e> play for in the nba?	ns:base.schemastaging.athlete_extra.salary ?y .?y ns:base.schemastaging.athlete_salary.team ?x .	ns:basketball.basketball_player.position_s ?y .?y ns:freebase.linguistic_hint.subject_form ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:type.object.type ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:location.location.people_born_here ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:location.hud_foreclosure_area.total_residential_addresses ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:location.location.nearby_airports ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:type.object.name ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.profession ?y .?y ns:people.profession.people_with_this_profession ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.profession ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.profession ?y .?y ns:kg.object_profile.prominent_type ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.profession ?y .?y ns:common.topic.webpage ?x .
what university did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.profession ?y .?y ns:common.topic.notable_for ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:base.prison.prisoner.imprisoned ?y .?y ns:base.prison.imprisonment.prison ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:base.prison.prisoner.imprisoned ?y .?y ns:base.prison.imprisonment.prisoner ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:base.prison.prisoner.imprisoned ?y .?y ns:type.object.type ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.location ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.end_date ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.start_date ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.person ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:people.person.places_lived ?y .?y ns:type.object.type ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:book.author.works_edited ?y .?y ns:award.award_winning_work.awards_won ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:book.author.works_edited ?y .?y ns:book.written_work.editor ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:book.author.works_edited ?y .?y ns:book.written_work.author ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:book.author.works_edited ?y .?y ns:type.object.type ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:book.author.works_edited ?y .?y ns:book.written_work.date_of_first_publication ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_personality.tv_regular_appearances ?y .?y ns:tv.tv_regular_personal_appearance.to ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_personality.tv_regular_appearances ?y .?y ns:tv.tv_regular_personal_appearance.from ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_personality.tv_regular_appearances ?y .?y ns:tv.tv_regular_personal_appearance.program ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_personality.tv_regular_appearances ?y .?y ns:tv.tv_regular_personal_appearance.person ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_personality.tv_regular_appearances ?y .?y ns:type.object.type ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_program_guest.appeared_on ?y .?y ns:tv.tv_guest_personal_appearance.episode ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_program_guest.appeared_on ?y .?y ns:tv.tv_guest_personal_appearance.person ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_program_guest.appeared_on ?y .?y ns:type.object.type ?x .
what happened to <e> after he was released from jail?	ns:government.politician.government_positions_held ?y .?y ns:government.government_position_held.office_position_or_title ?x .	ns:tv.tv_program_guest.appeared_on ?y .?y ns:tv.tv_guest_personal_appearance.appearance_type ?x .
what year did the <e> win their first championship?	ns:sports.sports_team.championships ?x .	ns:sports.sports_team.founded ?x .
what year did the <e> win their first championship?	ns:sports.sports_team.championships ?x .	ns:sports.sports_team.league ?x .
what year did the <e> win their first championship?	ns:sports.sports_team.championships ?x .	ns:sports.professional_sports_team.draft_picks ?x .
